user_loc,fr_loc,scaled_sci
USA01041,MEX22,102
USA01041,MEX23,118
USA01041,MEX24,51
USA01041,MEX25,42
USA01041,MEX26,153
USA01041,MEX27,50
USA01041,MEX28,58
USA01041,MEX29,32
USA01041,MEX3,86
USA01041,MEX30,152
USA01041,MEX31,30
USA01041,MEX32,61
USA01041,MEX4,54
USA01041,MEX5,442
USA01041,MEX6,50
USA01041,MEX7,250
USA01041,MEX8,44
USA01041,MEX9,46
USA01043,ARG1,15
USA01043,ARG10,7
USA01043,ARG11,11
USA01043,ARG12,6
USA01043,ARG13,10
USA01043,ARG14,15
USA01043,ARG15,8
USA01043,ARG16,8
USA01043,ARG17,10
USA01043,ARG18,10
USA01043,ARG19,10
USA01043,ARG2,11
USA01043,ARG20,8
USA01043,ARG21,10
USA01043,ARG22,10
USA01043,ARG23,12
USA01043,ARG24,9
USA01043,ARG3,9
USA01043,ARG4,11
USA01043,ARG5,14
USA01043,ARG6,19
USA01043,ARG7,8
USA01043,ARG8,10
USA01043,ARG9,12
USA01043,MEX1,95
USA01043,MEX10,863
USA01043,MEX11,152
USA01043,MEX12,235
USA01043,MEX13,335
USA01043,MEX14,76
USA01043,MEX15,90
USA01043,MEX16,473
USA01043,MEX17,172
USA01043,MEX18,341
USA01043,MEX19,106
USA01043,MEX2,82
USA01043,MEX20,181
USA01043,MEX21,66
USA01043,MEX22,125
USA01043,MEX23,81
USA01043,MEX24,193
USA01043,MEX25,118
USA01043,MEX26,81
USA01043,MEX27,40
USA01043,MEX28,100
USA01043,MEX29,59
USA01043,MEX3,92
USA01043,MEX30,242
USA01043,MEX31,25
USA01043,MEX32,152
USA01043,MEX4,44
USA01043,MEX5,234
USA01043,MEX6,133
USA01043,MEX7,155
USA01043,MEX8,52
USA01043,MEX9,59
USA01045,ARG1,19
USA01045,ARG10,11
USA01045,ARG11,15
USA01045,ARG12,8
USA01045,ARG13,21
USA01045,ARG14,14
USA01045,ARG15,12
USA01045,ARG16,12
USA01045,ARG17,12
USA01045,ARG18,12
USA01045,ARG19,11
USA01045,ARG2,16
USA01045,ARG20,21
USA01045,ARG21,12
USA01045,ARG22,10
USA01045,ARG23,12
USA01045,ARG24,10
USA01045,ARG3,9
USA01045,ARG4,11
USA01045,ARG5,12
USA01045,ARG6,30
USA01045,ARG7,14
USA01045,ARG8,10
USA01045,ARG9,11
USA01045,MEX1,78
USA01045,MEX10,50
USA01045,MEX11,145
USA01045,MEX12,116
USA01045,MEX13,125
USA01045,MEX14,97
USA01045,MEX15,48
USA01045,MEX16,242
USA01045,MEX17,63
USA01045,MEX18,43
USA01045,MEX19,69
USA01045,MEX2,71
USA01045,MEX20,54
USA01045,MEX21,78
USA01045,MEX22,102
USA01045,MEX23,86
USA01045,MEX24,184
USA01045,MEX25,29
USA01045,MEX26,55
USA01045,MEX27,61
USA01045,MEX28,219
USA01045,MEX29,67
USA01045,MEX3,64
USA01045,MEX30,350
USA01045,MEX31,36
USA01045,MEX32,148
USA01045,MEX4,43
USA01045,MEX5,184
USA01045,MEX6,100
USA01045,MEX7,84
USA01045,MEX8,95
USA01045,MEX9,44
USA01047,ARG1,10
USA01047,ARG10,4
USA01047,ARG11,8
USA01047,ARG12,4
USA01047,ARG13,8
USA01047,ARG14,9
USA01047,ARG15,8
USA01047,ARG16,6
USA01047,ARG17,8
USA01047,ARG18,5
USA01047,ARG19,8
USA01047,ARG2,8
USA01047,ARG20,10
USA01047,ARG21,7
USA01047,ARG22,9
USA01047,ARG23,10
USA01047,ARG24,7
USA01047,ARG3,6
USA01047,ARG4,7
USA01047,ARG5,8
USA01047,ARG6,17
USA01047,ARG7,8
USA01047,ARG8,8
USA01047,ARG9,6
USA01047,MEX1,19
USA01047,MEX10,20
USA01047,MEX11,46
USA01047,MEX12,24
USA01047,MEX13,26
USA01047,MEX14,20
USA01047,MEX15,19
USA01047,MEX16,115
USA01047,MEX17,13
USA01047,MEX18,21
USA01047,MEX19,18
USA01047,MEX2,27
USA01047,MEX20,15
USA01047,MEX21,48
USA01047,MEX22,32
USA01047,MEX23,38
USA01047,MEX24,60
USA01047,MEX25,15
USA01047,MEX26,15
USA01047,MEX27,15
USA01047,MEX28,21
USA01047,MEX29,11
USA01047,MEX3,27
USA01047,MEX30,44
USA01047,MEX31,11
USA01047,MEX32,14
USA01047,MEX4,16
USA01047,MEX5,80
USA01047,MEX6,23
USA01047,MEX7,17
USA01047,MEX8,23
USA01047,MEX9,13
USA01049,ARG1,15
USA01049,ARG10,13
USA01049,ARG11,12
USA01049,ARG12,12
USA01049,ARG13,18
USA01049,ARG14,20
USA01049,ARG15,16
USA01049,ARG16,14
USA01049,ARG17,16
USA01049,ARG18,14
USA01049,ARG19,11
USA01049,ARG2,15
USA01049,ARG20,10
USA01049,ARG21,12
USA01049,ARG22,13
USA01049,ARG23,9
USA01049,ARG24,15
USA01049,ARG3,11
USA01049,ARG4,16
USA01049,ARG5,11
USA01049,ARG6,21
USA01049,ARG7,15
USA01049,ARG8,12
USA01049,ARG9,21
USA01049,MEX1,126
USA01049,MEX10,985
USA01049,MEX11,866
USA01049,MEX12,392
USA01049,MEX13,383
USA01049,MEX14,236
USA01049,MEX15,96
USA01049,MEX16,533
USA01049,MEX17,115
USA01049,MEX18,156
USA01049,MEX19,218
USA01049,MEX2,154
USA01049,MEX20,934
USA01049,MEX21,111
USA01049,MEX22,187
USA01049,MEX23,212
USA01049,MEX24,495
USA01049,MEX25,94
USA01049,MEX26,89
USA01049,MEX27,155
USA01049,MEX28,598
USA01049,MEX29,116
USA01049,MEX3,206
USA01049,MEX30,133
USA01049,MEX31,52
USA01049,MEX32,451
USA01049,MEX4,208
USA01049,MEX5,596
USA01049,MEX6,261
USA01049,MEX7,355
USA01049,MEX8,262
USA01049,MEX9,90
USA01051,ARG1,14
USA01051,ARG10,7
USA01051,ARG11,12
USA01051,ARG12,8
USA01051,ARG13,10
USA01051,ARG14,10
USA01051,ARG15,10
USA01051,ARG16,18
USA01051,ARG17,7
USA01051,ARG18,7
USA01051,ARG19,10
USA01051,ARG2,12
USA01051,ARG20,20
USA01051,ARG21,10
USA01051,ARG22,7
USA01051,ARG23,14
USA01051,ARG24,7
USA01051,ARG3,7
USA01051,ARG4,9
USA01051,ARG5,19
USA01051,ARG6,22
USA01051,ARG7,9
USA01051,ARG8,8
USA01051,ARG9,7
USA01051,MEX1,30
USA01051,MEX10,54
USA01051,MEX11,136
USA01051,MEX12,137
USA01051,MEX13,162
USA01051,MEX14,62
USA01051,MEX15,37
USA01051,MEX16,294
USA01051,MEX17,32
USA01051,MEX18,250
USA01051,MEX19,55
USA01051,MEX2,77
USA01051,MEX20,62
USA01051,MEX21,41
USA01051,MEX22,97
USA01051,MEX23,171
USA01051,MEX24,59
USA01051,MEX25,23
USA01051,MEX26,32
USA01051,MEX27,149
USA01051,MEX28,50
USA01051,MEX29,23
USA01051,MEX3,79
USA01051,MEX30,170
USA01051,MEX31,31
USA01051,MEX32,116
USA01051,MEX4,115
USA01051,MEX5,308
USA01051,MEX6,80
USA01051,MEX7,57
USA01051,MEX8,53
USA01051,MEX9,30
USA01053,ARG1,12
USA01053,ARG10,5
USA01053,ARG11,12
USA01053,ARG12,5
USA01053,ARG13,9
USA01053,ARG14,8
USA01053,ARG15,10
USA01053,ARG16,8
USA01053,ARG17,8
USA01053,ARG18,7
USA01053,ARG19,10
USA01053,ARG2,8
USA01053,ARG20,9
USA01053,ARG21,9
USA01053,ARG22,8
USA01053,ARG23,16
USA01053,ARG24,6
USA01053,ARG3,10
USA01053,ARG4,6
USA01053,ARG5,13
USA01053,ARG6,18
USA01053,ARG7,7
USA01053,ARG8,7
USA01053,ARG9,8
USA01053,MEX1,23
USA01053,MEX10,25
USA01053,MEX11,37
USA01053,MEX12,48
USA01053,MEX13,83
USA01053,MEX14,29
USA01053,MEX15,37
USA01053,MEX16,116
USA01053,MEX17,19
USA01053,MEX18,20
USA01053,MEX19,30
USA01053,MEX2,37
USA01053,MEX20,103
USA01053,MEX21,74
USA01053,MEX22,60
USA01053,MEX23,56
USA01053,MEX24,44
USA01053,MEX25,19
USA01053,MEX26,26
USA01053,MEX27,27
USA01053,MEX28,60
USA01053,MEX29,35
USA01053,MEX3,45
USA01053,MEX30,264
USA01053,MEX31,19
USA01053,MEX32,59
USA01053,MEX4,25
USA01053,MEX5,185
USA01053,MEX6,74
USA01053,MEX7,32
USA01053,MEX8,135
USA01053,MEX9,32
USA01055,ARG1,16
USA01055,ARG10,11
USA01055,ARG11,15
USA01055,ARG12,10
USA01055,ARG13,14
USA01055,ARG14,21
USA01055,ARG15,12
USA01055,ARG16,16
USA01055,ARG17,14
USA01055,ARG18,12
USA01055,ARG19,11
USA01055,ARG2,14
USA01055,ARG20,12
USA01055,ARG21,21
USA01055,ARG22,14
USA01055,ARG23,13
USA01055,ARG24,13
USA01055,ARG3,9
USA01055,ARG4,17
USA01055,ARG5,15
USA01055,ARG6,28
USA01055,ARG7,15
USA01055,ARG8,12
USA01055,ARG9,10
USA01055,MEX1,88
USA01055,MEX10,110
USA01055,MEX11,145
USA01055,MEX12,65
USA01055,MEX13,70
USA01055,MEX14,105
USA01055,MEX15,57
USA01055,MEX16,79
USA01055,MEX17,40
USA01055,MEX18,62
USA01055,MEX19,50
USA01055,MEX2,54
USA01055,MEX20,210
USA01055,MEX21,43
USA01055,MEX22,81
USA01055,MEX23,148
USA01055,MEX24,246
USA01055,MEX25,32
USA01055,MEX26,40
USA01055,MEX27,89
USA01055,MEX28,84
USA01055,MEX29,32
USA01055,MEX3,70
USA01055,MEX30,102
USA01055,MEX31,33
USA01055,MEX32,92
USA01055,MEX4,53
USA01055,MEX5,408
USA01055,MEX6,50
USA01055,MEX7,51
USA01055,MEX8,43
USA01055,MEX9,38
USA01057,ARG1,11
USA01057,ARG10,7
USA01057,ARG11,8
USA01057,ARG12,8
USA01057,ARG13,8
USA01057,ARG14,8
USA01057,ARG15,6
USA01057,ARG16,4
USA01057,ARG17,11
USA01057,ARG18,8
USA01057,ARG19,10
USA01057,ARG2,12
USA01057,ARG20,15
USA01057,ARG21,9
USA01057,ARG22,41
USA01057,ARG23,6
USA01057,ARG24,6
USA01057,ARG3,9
USA01057,ARG4,16
USA01057,ARG5,14
USA01057,ARG6,23
USA01057,ARG7,9
USA01057,ARG8,8
USA01057,ARG9,8
USA01057,MEX1,36
USA01057,MEX10,30
USA01057,MEX11,48
USA01057,MEX12,26
USA01057,MEX13,283
USA01057,MEX14,27
USA01057,MEX15,22
USA01057,MEX16,28
USA01057,MEX17,22
USA01057,MEX18,29
USA01057,MEX19,25
USA01057,MEX2,28
USA01057,MEX20,85
USA01057,MEX21,21
USA01057,MEX22,137
USA01057,MEX23,55
USA01057,MEX24,18
USA01057,MEX25,17
USA01057,MEX26,21
USA01057,MEX27,19
USA01057,MEX28,30
USA01057,MEX29,26
USA01057,MEX3,30
USA01057,MEX30,155
USA01057,MEX31,43
USA01057,MEX32,21
USA01057,MEX4,31
USA01057,MEX5,49
USA01057,MEX6,39
USA01057,MEX7,22
USA01057,MEX8,16
USA01057,MEX9,21
USA01059,ARG1,23
USA01059,ARG10,26
USA01059,ARG11,21
USA01059,ARG12,15
USA01059,ARG13,30
USA01059,ARG14,34
USA01059,ARG15,16
USA01059,ARG16,21
USA01059,ARG17,36
USA01059,ARG18,22
USA01059,ARG19,20
USA01059,ARG2,18
USA01059,ARG20,17
USA01059,ARG21,16
USA01059,ARG22,22
USA01059,ARG23,27
USA01059,ARG24,26
USA01059,ARG3,23
USA01059,ARG4,31
USA01059,ARG5,17
USA01059,ARG6,26
USA01059,ARG7,26
USA01059,ARG8,16
USA01059,ARG9,34
USA01059,MEX1,162
USA01059,MEX10,844
USA01059,MEX11,249
USA01059,MEX12,1737
USA01059,MEX13,122
USA01059,MEX14,164
USA01059,MEX15,185
USA01059,MEX16,287
USA01059,MEX17,601
USA01059,MEX18,141
USA01059,MEX19,137
USA01059,MEX2,270
USA01059,MEX20,332
USA01059,MEX21,126
USA01059,MEX22,153
USA01059,MEX23,266
USA01059,MEX24,225
USA01059,MEX25,101
USA01059,MEX26,128
USA01059,MEX27,129
USA01059,MEX28,289
USA01059,MEX29,90
USA01059,MEX3,250
USA01059,MEX30,495
USA01059,MEX31,74
USA01059,MEX32,290
USA01059,MEX4,476
USA01059,MEX5,653
USA01059,MEX6,183
USA01059,MEX7,221
USA01059,MEX8,125
USA01059,MEX9,130
USA01061,ARG1,13
USA01061,ARG10,15
USA01061,ARG11,8
USA01061,ARG12,5
USA01061,ARG13,10
USA01061,ARG14,19
USA01061,ARG15,10
USA01061,ARG16,12
USA01061,ARG17,12
USA01061,ARG18,11
USA01061,ARG19,9
USA01061,ARG2,11
USA01061,ARG20,7
USA01061,ARG21,9
USA01061,ARG22,7
USA01061,ARG23,14
USA01061,ARG24,9
USA01061,ARG3,9
USA01061,ARG4,10
USA01061,ARG5,11
USA01061,ARG6,19
USA01061,ARG7,16
USA01061,ARG8,9
USA01061,ARG9,15
USA01061,MEX1,87
USA01061,MEX10,43
USA01061,MEX11,271
USA01061,MEX12,47
USA01061,MEX13,227
USA01061,MEX14,95
USA01061,MEX15,63
USA01061,MEX16,181
USA01061,MEX17,25
USA01061,MEX18,138
USA01061,MEX19,122
USA01061,MEX2,56
USA01061,MEX20,140
USA01061,MEX21,44
USA01061,MEX22,277
USA01061,MEX23,80
USA01061,MEX24,442
USA01061,MEX25,29
USA01061,MEX26,35
USA01061,MEX27,50
USA01061,MEX28,118
USA01061,MEX29,43
USA01061,MEX3,51
USA01061,MEX30,279
USA01061,MEX31,42
USA01061,MEX32,272
USA01061,MEX4,63
USA01061,MEX5,102
USA01061,MEX6,61
USA01061,MEX7,51
USA01061,MEX8,67
USA01061,MEX9,33
USA01063,ARG1,9
USA01063,ARG10,10
USA01063,ARG11,17
USA01063,ARG12,6
USA01063,ARG13,8
USA01063,ARG14,4
USA01063,ARG15,11
USA01063,ARG16,8
USA01063,ARG17,8
USA01063,ARG18,13
USA01063,ARG19,5
USA01063,ARG2,12
USA01063,ARG20,11
USA01063,ARG21,5
USA01063,ARG22,6
USA01063,ARG23,1
USA01063,ARG24,14
USA01063,ARG3,12
USA01063,ARG4,10
USA01063,ARG5,10
USA01063,ARG6,12
USA01063,ARG7,11
USA01063,ARG8,6
USA01063,ARG9,6
USA01063,MEX1,33
USA01063,MEX10,23
USA01063,MEX11,95
USA01063,MEX12,14
USA01063,MEX13,61
USA01063,MEX14,20
USA01063,MEX15,17
USA01063,MEX16,16
USA01063,MEX17,13
USA01063,MEX18,12
USA01063,MEX19,20
USA01063,MEX2,24
USA01063,MEX20,15
USA01063,MEX21,14
USA01063,MEX22,39
USA01063,MEX23,32
USA01063,MEX24,54
USA01063,MEX25,7
USA01063,MEX26,18
USA01063,MEX27,10
USA01063,MEX28,18
USA01063,MEX29,15
USA01063,MEX3,18
USA01063,MEX30,13
USA01063,MEX31,13
USA01063,MEX32,74
USA01063,MEX4,15
USA01063,MEX5,32
USA01063,MEX6,45
USA01063,MEX7,21
USA01063,MEX8,11
USA01063,MEX9,16
USA01065,ARG1,14
USA01065,ARG10,10
USA01065,ARG11,12
USA01065,ARG12,12
USA01065,ARG13,12
USA01065,ARG14,16
USA01065,ARG15,8
USA01065,ARG16,12
USA01065,ARG17,14
USA01065,ARG18,14
USA01065,ARG19,12
USA01065,ARG2,9
USA01065,ARG20,12
USA01065,ARG21,12
USA01065,ARG22,11
USA01065,ARG23,6
USA01065,ARG24,13
USA01065,ARG3,13
USA01065,ARG4,15
USA01065,ARG5,9
USA01065,ARG6,20
USA01065,ARG7,6
USA01065,ARG8,8
USA01065,ARG9,12
USA01065,MEX1,28
USA01065,MEX10,24
USA01065,MEX11,200
USA01065,MEX12,75
USA01065,MEX13,43
USA01065,MEX14,26
USA01065,MEX15,37
USA01065,MEX16,51
USA01065,MEX17,24
USA01065,MEX18,19
USA01065,MEX19,43
USA01065,MEX2,25
USA01065,MEX20,17
USA01065,MEX21,24
USA01065,MEX22,88
USA01065,MEX23,38
USA01065,MEX24,82
USA01065,MEX25,24
USA01065,MEX26,25
USA01065,MEX27,22
USA01065,MEX28,70
USA01065,MEX29,22
USA01065,MEX3,27
USA01065,MEX30,40
USA01065,MEX31,27
USA01065,MEX32,23
USA01065,MEX4,20
USA01065,MEX5,39
USA01065,MEX6,34
USA01065,MEX7,25
USA01065,MEX8,16
USA01065,MEX9,27
USA01067,ARG1,13
USA01067,ARG10,6
USA01067,ARG11,7
USA01067,ARG12,6
USA01067,ARG13,11
USA01067,ARG14,5
USA01067,ARG15,6
USA01067,ARG16,9
USA01067,ARG17,4
USA01067,ARG18,9
USA01067,ARG19,5
USA01067,ARG2,8
USA01067,ARG20,3
USA01067,ARG21,7
USA01067,ARG22,6
USA01067,ARG23,1
USA01067,ARG24,6
USA01067,ARG3,10
USA01067,ARG4,6
USA01067,ARG5,8
USA01067,ARG6,14
USA01067,ARG7,7
USA01067,ARG8,8
USA01067,ARG9,5
USA01067,MEX1,68
USA01067,MEX10,33
USA01067,MEX11,56
USA01067,MEX12,305
USA01067,MEX13,192
USA01067,MEX14,224
USA01067,MEX15,41
USA01067,MEX16,43
USA01067,MEX17,38
USA01067,MEX18,36
USA01067,MEX19,33
USA01067,MEX2,62
USA01067,MEX20,65
USA01067,MEX21,25
USA01067,MEX22,54
USA01067,MEX23,44
USA01067,MEX24,36
USA01067,MEX25,25
USA01067,MEX26,35
USA01067,MEX27,31
USA01067,MEX28,39
USA01067,MEX29,22
USA01067,MEX3,41
USA01067,MEX30,91
USA01067,MEX31,17
USA01067,MEX32,31
USA01067,MEX4,20
USA01067,MEX5,52
USA01067,MEX6,61
USA01067,MEX7,110
USA01067,MEX8,87
USA01067,MEX9,30
USA01069,ARG1,16
USA01069,ARG10,8
USA01069,ARG11,12
USA01069,ARG12,8
USA01069,ARG13,18
USA01069,ARG14,13
USA01069,ARG15,11
USA01069,ARG16,13
USA01069,ARG17,9
USA01069,ARG18,10
USA01069,ARG19,11
USA01069,ARG2,14
USA01069,ARG20,11
USA01069,ARG21,16
USA01069,ARG22,9
USA01069,ARG23,15
USA01069,ARG24,10
USA01069,ARG3,7
USA01069,ARG4,11
USA01069,ARG5,13
USA01069,ARG6,25
USA01069,ARG7,12
USA01069,ARG8,9
USA01069,ARG9,9
USA01069,MEX1,80
USA01069,MEX10,111
USA01069,MEX11,214
USA01069,MEX12,178
USA01069,MEX13,111
USA01069,MEX14,95
USA01069,MEX15,48
USA01069,MEX16,224
USA01069,MEX17,64
USA01069,MEX18,44
USA01069,MEX19,69
USA01069,MEX2,104
USA01069,MEX20,77
USA01069,MEX21,44
USA01069,MEX22,133
USA01069,MEX23,72
USA01069,MEX24,251
USA01069,MEX25,25
USA01069,MEX26,30
USA01069,MEX27,41
USA01069,MEX28,99
USA01069,MEX29,35
USA01069,MEX3,86
USA01069,MEX30,174
USA01069,MEX31,25
USA01069,MEX32,188
USA01069,MEX4,41
USA01069,MEX5,137
USA01069,MEX6,86
USA01069,MEX7,81
USA01069,MEX8,59
USA01069,MEX9,43
USA01071,ARG1,13
USA01071,ARG10,8
USA01071,ARG11,12
USA01071,ARG12,6
USA01071,ARG13,13
USA01071,ARG14,13
USA01071,ARG15,11
USA01071,ARG16,8
USA01071,ARG17,12
USA01071,ARG18,12
USA01071,ARG19,10
USA01071,ARG2,11
USA01071,ARG20,10
USA01071,ARG21,11
USA01071,ARG22,9
USA01071,ARG23,11
USA01071,ARG24,9
USA01071,ARG3,9
USA01071,ARG4,11
USA01071,ARG5,12
USA01071,ARG6,20
USA01071,ARG7,9
USA01071,ARG8,9
USA01071,ARG9,10
USA01071,MEX1,67
USA01071,MEX10,133
USA01071,MEX11,115
USA01071,MEX12,81
USA01071,MEX13,194
USA01071,MEX14,98
USA01071,MEX15,49
USA01071,MEX16,105
USA01071,MEX17,59
USA01071,MEX18,43
USA01071,MEX19,56
USA01071,MEX2,52
USA01071,MEX20,109
USA01071,MEX21,58
USA01071,MEX22,124
USA01071,MEX23,99
USA01071,MEX24,184
USA01071,MEX25,46
USA01071,MEX26,49
USA01071,MEX27,32
USA01071,MEX28,96
USA01071,MEX29,47
USA01071,MEX3,57
USA01071,MEX30,250
USA01071,MEX31,22
USA01071,MEX32,345
USA01071,MEX4,50
USA01071,MEX5,160
USA01071,MEX6,62
USA01071,MEX7,38
USA01071,MEX8,27
USA01071,MEX9,42
USA01073,ARG1,19
USA01073,ARG10,11
USA01073,ARG11,15
USA01073,ARG12,12
USA01073,ARG13,16
USA01073,ARG14,18
USA01073,ARG15,18
USA01073,ARG16,32
USA01073,ARG17,17
USA01073,ARG18,13
USA01073,ARG19,14
USA01073,ARG2,20
USA01073,ARG20,12
USA01073,ARG21,18
USA01073,ARG22,44
USA01073,ARG23,15
USA01073,ARG24,15
USA01073,ARG3,11
USA01073,ARG4,14
USA01073,ARG5,13
USA01073,ARG6,38
USA01073,ARG7,15
USA01073,ARG8,25
USA01073,ARG9,15
USA01073,MEX1,121
USA01073,MEX10,126
USA01073,MEX11,260
USA01073,MEX12,256
USA01073,MEX13,420
USA01073,MEX14,154
USA01073,MEX15,256
USA01073,MEX16,433
USA01073,MEX17,204
USA01073,MEX18,185
USA01073,MEX19,109
USA01073,MEX2,106
USA01073,MEX20,219
USA01073,MEX21,108
USA01073,MEX22,310
USA01073,MEX23,265
USA01073,MEX24,274
USA01073,MEX25,83
USA01073,MEX26,109
USA01073,MEX27,138
USA01073,MEX28,195
USA01073,MEX29,81
USA01073,MEX3,109
USA01073,MEX30,206
USA01073,MEX31,60
USA01073,MEX32,146
USA01073,MEX4,260
USA01073,MEX5,260
USA01073,MEX6,105
USA01073,MEX7,117
USA01073,MEX8,102
USA01073,MEX9,99
USA01075,ARG1,10
USA01075,ARG10,5
USA01075,ARG11,7
USA01075,ARG12,3
USA01075,ARG13,10
USA01075,ARG14,7
USA01075,ARG15,4
USA01075,ARG16,10
USA01075,ARG17,7
USA01075,ARG18,8
USA01075,ARG19,12
USA01075,ARG2,8
USA01075,ARG20,8
USA01075,ARG21,8
USA01075,ARG22,4
USA01075,ARG23,1
USA01075,ARG24,7
USA01075,ARG3,7
USA01075,ARG4,12
USA01075,ARG5,6
USA01075,ARG6,20
USA01075,ARG7,23
USA01075,ARG8,6
USA01075,ARG9,6
USA01075,MEX1,24
USA01075,MEX10,15
USA01075,MEX11,21
USA01075,MEX12,22
USA01075,MEX13,106
USA01075,MEX14,48
USA01075,MEX15,20
USA01075,MEX16,53
USA01075,MEX17,22
USA01075,MEX18,17
USA01075,MEX19,22
USA01075,MEX2,24
USA01075,MEX20,420
USA01075,MEX21,21
USA01075,MEX22,533
USA01075,MEX23,24
USA01075,MEX24,50
USA01075,MEX25,13
USA01075,MEX26,15
USA01075,MEX27,19
USA01075,MEX28,23
USA01075,MEX29,16
USA01075,MEX3,22
USA01075,MEX30,15
USA01075,MEX31,12
USA01075,MEX32,27
USA01075,MEX4,19
USA01075,MEX5,29
USA01075,MEX6,22
USA01075,MEX7,20
USA01075,MEX8,15
USA01075,MEX9,18
USA01077,ARG1,17
USA01077,ARG10,7
USA01077,ARG11,12
USA01077,ARG12,9
USA01077,ARG13,15
USA01077,ARG14,16
USA01077,ARG15,13
USA01077,ARG16,15
USA01077,ARG17,10
USA01077,ARG18,10
USA01077,ARG19,12
USA01077,ARG2,13
USA01077,ARG20,10
USA01077,ARG21,12
USA01077,ARG22,9
USA01077,ARG23,8
USA01077,ARG24,10
USA01077,ARG3,12
USA01077,ARG4,9
USA01077,ARG5,13
USA01077,ARG6,28
USA01077,ARG7,11
USA01077,ARG8,10
USA01077,ARG9,10
USA01077,MEX1,34
USA01077,MEX10,42
USA01077,MEX11,147
USA01077,MEX12,553
USA01077,MEX13,52
USA01077,MEX14,77
USA01077,MEX15,49
USA01077,MEX16,68
USA01077,MEX17,66
USA01077,MEX18,51
USA01077,MEX19,62
USA01077,MEX2,100
USA01077,MEX20,160
USA01077,MEX21,36
USA01077,MEX22,73
USA01077,MEX23,68
USA01077,MEX24,72
USA01077,MEX25,34
USA01077,MEX26,79
USA01077,MEX27,64
USA01077,MEX28,101
USA01077,MEX29,29
USA01077,MEX3,63
USA01077,MEX30,54
USA01077,MEX31,37
USA01077,MEX32,58
USA01077,MEX4,57
USA01077,MEX5,136
USA01077,MEX6,46
USA01077,MEX7,39
USA01077,MEX8,51
USA01077,MEX9,42
USA01079,ARG1,12
USA01079,ARG10,5
USA01079,ARG11,14
USA01079,ARG12,7
USA01079,ARG13,10
USA01079,ARG14,11
USA01079,ARG15,13
USA01079,ARG16,9
USA01079,ARG17,6
USA01079,ARG18,6
USA01079,ARG19,8
USA01079,ARG2,10
USA01079,ARG20,9
USA01079,ARG21,8
USA01079,ARG22,8
USA01079,ARG23,12
USA01079,ARG24,7
USA01079,ARG3,10
USA01079,ARG4,9
USA01079,ARG5,8
USA01079,ARG6,19
USA01079,ARG7,11
USA01079,ARG8,8
USA01079,ARG9,5
USA01079,MEX1,49
USA01079,MEX10,105
USA01079,MEX11,100
USA01079,MEX12,290
USA01079,MEX13,133
USA01079,MEX14,91
USA01079,MEX15,52
USA01079,MEX16,165
USA01079,MEX17,125
USA01079,MEX18,152
USA01079,MEX19,81
USA01079,MEX2,86
USA01079,MEX20,101
USA01079,MEX21,37
USA01079,MEX22,62
USA01079,MEX23,50
USA01079,MEX24,133
USA01079,MEX25,38
USA01079,MEX26,46
USA01079,MEX27,33
USA01079,MEX28,206
USA01079,MEX29,33
USA01079,MEX3,57
USA01079,MEX30,78
USA01079,MEX31,25
USA01079,MEX32,70
USA01079,MEX4,44
USA01079,MEX5,72
USA01079,MEX6,77
USA01079,MEX7,49
USA01079,MEX8,45
USA01079,MEX9,36
USA01081,ARG1,16
USA01081,ARG10,9
USA01081,ARG11,16
USA01081,ARG12,7
USA01081,ARG13,15
USA01081,ARG14,16
USA01081,ARG15,13
USA01081,ARG16,12
USA01081,ARG17,12
USA01081,ARG18,11
USA01081,ARG19,13
USA01081,ARG2,23
USA01081,ARG20,15
USA01081,ARG21,24
USA01081,ARG22,11
USA01081,ARG23,15
USA01081,ARG24,11
USA01081,ARG3,10
USA01081,ARG4,17
USA01081,ARG5,13
USA01081,ARG6,32
USA01081,ARG7,12
USA01081,ARG8,17
USA01081,ARG9,11
USA01081,MEX1,165
USA01081,MEX10,477
USA01081,MEX11,157
USA01081,MEX12,158
USA01081,MEX13,235
USA01081,MEX14,139
USA01081,MEX15,82
USA01081,MEX16,610
USA01081,MEX17,74
USA01081,MEX18,91
USA01081,MEX19,99
USA01081,MEX2,87
USA01081,MEX20,174
USA01081,MEX21,93
USA01081,MEX22,226
USA01081,MEX23,212
USA01081,MEX24,384
USA01081,MEX25,55
USA01081,MEX26,55
USA01081,MEX27,160
USA01081,MEX28,126
USA01081,MEX29,95
USA01081,MEX3,102
USA01081,MEX30,202
USA01081,MEX31,61
USA01081,MEX32,162
USA01081,MEX4,134
USA01081,MEX5,519
USA01081,MEX6,101
USA01081,MEX7,265
USA01081,MEX8,47
USA01081,MEX9,62
USA01083,ARG1,18
USA01083,ARG10,13
USA01083,ARG11,15
USA01083,ARG12,9
USA01083,ARG13,16
USA01083,ARG14,17
USA01083,ARG15,15
USA01083,ARG16,13
USA01083,ARG17,17
USA01083,ARG18,13
USA01083,ARG19,13
USA01083,ARG2,34
USA01083,ARG20,12
USA01083,ARG21,15
USA01083,ARG22,61
USA01083,ARG23,22
USA01083,ARG24,11
USA01083,ARG3,16
USA01083,ARG4,16
USA01083,ARG5,17
USA01083,ARG6,27
USA01083,ARG7,12
USA01083,ARG8,12
USA01083,ARG9,13
USA01083,MEX1,93
USA01083,MEX10,95
USA01083,MEX11,304
